Symbol,Security_x,GICS Sector,GICS Sub-Industry,US HQ City,US HQ State,Date Added S&P500,CIK,Founded,Filing Accession No.,Filing Date No.,Fiscal Year,Source Form,Revenue (Millions USD),Net Income (Millions USD),Total Liabilities (Millions USD),Total Shareholders Equity (Millions USD),Cash Flow from Operating (Millions USD),Debt-to-Equity Ratio (%),Debt-to-Equity Ratio (%) Category,Last Adjusted Close 2023 (USD),Total Return 2023 (USD),Rolling 3-Year Beta vs. SP500,Annual Volatility,Annual Volatility Category,Mean Daily Volume,State FIPS,Population Total,Median Household Income,Median Household Income Category,Unemployment Rate (%),Education Age 25+ Total,Education Level < 9th Grade,Education Level < 9th Grade (%),Education Level 9 - 12th Grad No Diploma,Education Level 9 - 12th Grad No Diploma (%),Education Level High School Graduate,Education Level High School Graduate (%),Education Level Some College No Degree,Education Level Some College No Degree (%),Education Level Associates Degree,Education Level Associates Degree (%),Education Level Bachelors,Education Level Bachelors (%),Education Level Graduate & Professional,Education Level Graduate & Professional (%),State,Median Earnings All Workers Age 25+ (USD),Median Earnings Less Than High School Diploma (USD),Median Earnings High School Diploma (USD),Median Earnings Some College or Associates (USD),Median Earnings Bachelors (USD),Median Earnings Graduate & Professional (USD),SeriesID,Sector Inflation Rate (YoY),Sector Inflation Rate (YoY) Category,US CPI (Annualized),US Consumer Inflation (Mean),US Market Volatility (Mean),Effective Fed Funds Rate (Mean)
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,Springdale,Arkansas,2005-08-10,0000100493,1935,0000100493-23-000105,2023-11-13,2023,10-K,52881.0,-648.0,36251.0,18133.0,1752.0,1.999172779,Moderate,50.65608978271485,-0.123447506,0.5072139000428852,0.2782430032501132,Medium,3116634.0,5,3067732,58700,Medium,4.160218942756753,2078254,29677,1.4279775234403496,9193,0.4423424663202862,20417,0.9824111970914046,52184,2.5109539065003603,32080,1.5436034286473164,42999,2.068996378690959,747078,35.947386604332294,5,42469,30687,36012,40728,56314,70510,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
TT,Trane Technologies,Industrials,Building Products,Davidson,North Carolina,2010-11-17,0001466258,1871,0001466258-24-000047,2024-02-08,2023,10-K,17677.6,2023.9,12374.9,6995.2,2389.6,1.769055924,Moderate,239.7162628173828,0.4443745908115053,1.0144468539289424,0.2690526389460839,Medium,1316564.8,37,10835491,70804,Medium,4.032363126997053,7487552,118762,1.5861258793261137,34558,0.4615393656030702,68501,0.9148650987665928,150247,2.006623793731249,111314,1.4866541160582256,105374,1.4073224466421068,1948814,26.027385185438444,37,48491,30665,36723,41941,62338,77838,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
TTD,Trade Desk (The),Communication Services,Advertising,Ventura,California,2025-07-18,0001671933,2009,0001671933-24-000014,2024-02-15,2023,10-K,1946.12,178.94,2724.47,2164.22,598.32,1.258869246,Moderate,71.95999908447266,0.6347114569777632,2.3477164848768988,0.5607806539902269,High,4392692.4,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,New York City,New York,2018-03-19,0000946581,1993,0001628280-24-024623,2024-05-22,2023,10-K,5349.9,-1124.7,6819.6,9042.5,1.1,0.754171966,Low,160.9499969482422,0.5609542817914004,0.9104786429205322,0.2867643196113923,Medium,1682126.4,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
TXN,Texas Instruments,Information Technology,Semiconductors,Dallas,Texas,2001-03-12,0000097476,1930,0000097476-24-000007,2024-02-02,2023,10-K,17519.0,6510.0,15451.0,16897.0,6420.0,0.914422679,Low,161.9589385986328,0.07719446,1.1853192090422986,0.2400606329214671,Medium,5160044.4,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
TXT,Textron,Industrials,Aerospace & Defense,Providence,Rhode Island,1978-12-31,0000217346,1923,0000217346-24-000017,2024-02-12,2023,10-K,13683.0,921.0,9869.0,6987.0,1266.0,1.412480321,Moderate,80.28304290771484,0.1458616612940864,1.1308863279232946,0.2362611512813853,Medium,1318727.6,44,1095962,84972,High,4.765939491692103,786493,20723,2.634861340151788,5991,0.7617359595063148,6090,0.7743234841250971,17499,2.224940336404774,10366,1.3180028302858386,9344,1.188058889271742,219587,27.919765338025893,44,55673,31766,43157,51094,68084,87103,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
TYL,Tyler Technologies,Information Technology,Application Software,Plano,Texas,2020-06-22,0000860731,1966,0000860731-24-000006,2024-02-21,2023,10-K,1951.75,165.92,1738.67,2937.99,380.44,0.591788944,Low,418.1199951171875,0.309366526,1.2854519387237515,0.2694055625939431,Medium,241476.4,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
UAL,United Airlines Holdings,Industrials,Passenger Airlines,Chicago,Illinois,2015-09-03,0000100517,1967,0000100517-24-000027,2024-02-29,2023,10-K,53717.0,2618.0,71104.0,9324.0,6911.0,7.625911626,High,41.25999832,0.1088416913923162,1.3902135611162527,0.3638180752428551,High,7420893.6,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,Highlands Ranch,Colorado,2016-03-07,0000074208,1972,0000074208-24-000011,2024-02-20,2023,10-K,1627.5,444.35,6420.8,3991.14,832.66,1.608763411,Moderate,35.560585021972656,0.034913418,0.8095730613479022,0.2441768904463235,Medium,2437373.2,8,5877610,92911,High,3.7953254396327263,4135123,60270,1.457514081201454,14508,0.3508480884365471,29603,0.7158916433682868,44643,1.079605129037274,26118,0.6316136182648013,42569,1.0294494262927607,859030,20.773989068765307,8,59076,39959,42541,49707,73072,86024,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
UHS,Universal Health Services,Health Care,Health Care Facilities,King of Prussia,Pennsylvania,2014-09-20,0000352915,1979,0000950170-24-021175,2024-02-27,2023,10-K,14281.98,717.79,13967.6,6149.0,1267.8,2.271523825,High,151.31265258789062,0.075201917,0.930921834,0.2562637188161596,Medium,616396.8,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,Bolingbrook,Illinois,2016-04-18,0001403568,1990,0001558370-24-003941,2024-03-26,2023,10-K,10208.58,1242.41,3410.6,1959.81,1481.91,1.740270741,Moderate,489.9899902,0.03892879,0.9534099694107484,0.279620847,Medium,771660.0,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
UNH,UnitedHealth Group,Health Care,Managed Health Care,Minnetonka,Minnesota,1994-07-01,0000731766,1977,0000731766-24-000081,2024-02-28,2023,10-K,371622.0,22381.0,174801.0,94421.0,29068.0,1.851293674,Moderate,509.2970886230469,0.0303796475803563,0.5353085854705365,0.2110681579964044,Medium,3272940.4,27,5737915,85086,High,3.042486024857068,3941575,61230,1.5534399320068752,8058,0.2044360439671958,10795,0.2738752909687117,35938,0.9117675041068608,24105,0.6115575626494485,33839,0.8585146800454133,969536,24.59767986147669,27,56612,36832,42435,50406,71254,83613,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
UNP,Union Pacific Corporation,Industrials,Rail Transportation,Omaha,Nebraska,1957-03-04,0000100885,1862,0001437749-24-003599,2024-02-09,2023,10-K,24119.0,6379.0,52344.0,14788.0,8379.0,3.539626724,High,236.0736846923828,0.2130981582873619,0.7577668860042513,0.240574747733813,Medium,2794193.6,31,1978379,74590,Medium,2.653167700469559,1307246,25189,1.926875278256732,6071,0.464411442069817,10735,0.821192033,13768,1.0532065120107463,9451,0.7229702749138265,12970,0.9921621485168056,342026,26.163858982930527,31,50478,39451,39565,45546,61239,72775,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
UPS,United Parcel Service,Industrials,Air Freight & Logistics,Sandy Springs,Georgia,2002-07-22,0001090727,1907,0001090727-24-000008,2024-02-20,2023,10-K,90958.0,6708.0,70857.0,17306.0,10238.0,4.094360337,High,142.7884063720703,-0.067306783,0.908682178694966,0.2331748009122803,Medium,3419080.4,13,11029227,74632,Medium,4.422478233161034,7448119,149460,2.0066811499655146,40095,0.538323837,69882,0.9382503152809456,154841,2.0789275788960944,115913,1.5562721272310498,117459,1.5770290458570817,2102473,28.22824125124746,13,49406,31156,36820,43051,64185,81353,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
URI,United Rentals,Industrials,Trading Companies & Distributors,Stamford,Connecticut,2014-09-20,0001067701,1997,0001067701-24-000007,2024-01-24,2023,10-K,3285.0,451.0,17459.0,8130.0,4704.0,2.147478475,High,564.3948974609375,0.6302585913645031,1.426842517150871,0.3818396982661626,High,817594.0,9,3617176,91665,High,4.594889379948432,2559922,39757,1.5530551321485575,15668,0.6120498983953417,22477,0.8780345651156559,38306,1.4963737176367091,21276,0.8311190731592604,29771,1.1629651215935486,697368,27.241767522604203,9,60473,32471,42120,49709,75975,91993,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
USB,U.S. Bancorp,Financials,Diversified Banks,Minneapolis,Minnesota,1999-11-01,0000036104,1968,0000036104-24-000018,2024-02-20,2023,10-K,28144.0,5429.0,607720.0,55306.0,8447.0,10.98831953,High,40.43049240112305,0.0237254348553874,0.977372555,0.4026930732527701,High,13333486.8,27,5737915,85086,High,3.042486024857068,3941575,61230,1.5534399320068752,8058,0.2044360439671958,10795,0.2738752909687117,35938,0.9117675041068608,24105,0.6115575626494485,33839,0.8585146800454133,969536,24.59767986147669,27,56612,36832,42435,50406,71254,83613,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
V,Visa Inc.,Financials,Transaction & Payment Processing Services,San Francisco,California,2009-12-21,0001403161,1958,0001403161-23-000099,2023-11-15,2023,10-K,32653.0,17273.0,51766.0,38733.0,20755.0,1.336483102,Moderate,257.0610656738281,0.2653333117021044,0.951649129,0.1558305919455801,Medium,5971248.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Denver,Colorado,1979-06-30,0000103379,1899,0000103379-24-000008,2024-05-23,2023,10-K,11612.48,118.58,11079.77,2910.71,-655.79,3.806552353,High,18.077423095703125,-0.288457339,1.2247210135661208,0.552458098,High,7660866.4,8,5877610,92911,High,3.7953254396327263,4135123,60270,1.457514081201454,14508,0.3508480884365471,29603,0.7158916433682868,44643,1.079605129037274,26118,0.6316136182648013,42569,1.0294494262927607,859030,20.773989068765307,8,59076,39959,42541,49707,73072,86024,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,New York City,New York,2022-06-08,0001705696,2017,0001705696-24-000033,2024-02-22,2023,10-K,3611.99,2513.54,18402.07,25255.93,2181.01,0.728623733,Low,28.92909049987793,0.05701376,0.8384023305536433,0.1934274815366712,Medium,5666483.6,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,San Antonio,Texas,2002-12-20,0001035002,1980,0001035002-24-000007,2024-02-22,2023,10-K,144766.0,8835.0,63056.0,26346.0,9229.0,2.393380399,High,123.2412567138672,0.1187689071925783,0.7155634984012126,0.3242365867462841,High,3912836.0,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
VMC,Vulcan Materials Company,Materials,Construction Materials,Birmingham,Alabama,1999-06-30,0001396009,1909,0001396009-24-000006,2024-02-22,2023,10-K,7781.9,933.2,7037.8,7483.4,1536.8,0.940454873,Low,224.1266326904297,0.3001858171715532,1.0021640281246509,0.2329253984959228,Medium,794224.4,1,5108468,62212,Medium,4.012489557,3498967,56559,1.6164485118036267,8266,0.2362411534604356,24339,0.6956053029365524,78559,2.245205513512988,67401,1.9263113941914856,76400,2.183501587754329,1120932,32.03608379273082,1,45781,29479,36615,41938,60156,70682,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,Jersey City,New Jersey,2015-10-08,0001442145,1971,0001437749-24-004939,2024-02-21,2023,10-K,2681.4,614.6,4043.9,310.0,1060.7,13.04483871,High,236.32606506347656,0.3552936632293408,0.7851724421777677,0.1994321576142789,Medium,1003622.4,34,9290841,99781,High,4.731033422838887,6511081,136763,2.100465345155436,48745,0.7486468068819908,68540,1.0526669841766674,96268,1.4785256088812289,53909,0.8279577538660632,70111,1.0767950821069496,1772009,27.215281149167087,34,61141,33066,41528,50275,80114,101149,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,Dulles,Virginia,2006-02-01,0001014473,1995,0001014473-24-000006,2024-02-15,2023,10-K,1493.1,817.6,3330.0,-1581.0,853.8,-2.10626186,Negative,204.80897521972656,0.0200079412876665,0.9796446317346018,0.1899366009932588,Medium,516752.8,51,8715698,89931,High,3.6726422496074296,6037339,100962,1.6722930416860806,23791,0.3940643386101062,46216,0.7655028150647164,93856,1.5545921804291591,78382,1.298287208983958,76836,1.272679900863609,1548502,25.648750219260503,51,56944,32661,41061,47086,74468,99947,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,Boston,Massachusetts,2013-09-23,0000875320,1989,0000875320-24-000062,2024-02-15,2023,10-K,9869.2,3619.6,5149.8,17580.4,3537.3,0.292928489,Low,406.8900146484375,0.4225929315345438,0.6077403845222842,0.2508119492231088,Medium,1225987.6,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
VST,Vistra Corp.,Utilities,Electric Utilities,Irving,Texas,2024-05-08,0001692819,2016,0001692819-24-000012,2024-02-29,2023,10-K,14779.0,1493.0,27644.0,5307.0,5453.0,5.208969286,High,37.98038101196289,0.7786553052769081,0.7706516499174183,0.2938995940276179,Medium,3967850.8,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
VTR,Ventas,Real Estate,Health Care REITs,Chicago,Illinois,2009-03-04,0000740260,1998,0000740260-24-000067,2024-02-15,2023,10-K,4497.83,-30.3,14878.39,9488.06,1119.87,1.568117192,Moderate,47.47494888305664,0.1425092238727321,0.7676023811851833,0.2632421321887788,Medium,2206552.0,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
VTRS,Viatris,Health Care,Pharmaceuticals,Pittsburgh,Pennsylvania,2004-04-23,0001792044,1961,0001792044-24-000008,2024-02-28,2023,10-K,15426.9,54.7,27218.1,20467.4,2799.6,1.329826944,Moderate,10.014375686645508,-0.001849758,0.8072387343243856,0.2514478063203237,Medium,9098885.2,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
VZ,Verizon,Communication Services,Integrated Telecommunication Services,New York City,New York,1983-11-30,0000732712,1877,0000732712-24-000010,2024-02-09,2023,10-K,133974.0,11614.0,380255.0,93799.0,37475.0,4.053934477,High,33.636505126953125,0.008699245,0.3645770749204963,0.2296679706787854,Medium,21913626.8,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,Pittsburgh,Pennsylvania,2019-02-27,0000943452,1869,0001628280-24-004774,2024-02-14,2023,10-K,9677.0,815.0,8464.0,10487.0,1201.0,0.807094498,Low,125.79058837890624,0.2802813080101871,1.0062233974471002,0.2118353019404322,Medium,916165.6,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,Milford,Massachusetts,2002-01-02,0001000697,1958,0001193125-25-034579,2025-02-25,2023,10-K,684.67,642.23,3476.51,1150.34,602.81,3.022158666,High,329.2300109863281,-0.047339291,0.9649319415948686,0.3000751491738548,High,491596.0,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,Deerfield,Illinois,1979-12-31,0001618921,2014,0001618921-23-000062,2023-10-12,2023,10-K,34862.0,703.0,68140.0,20020.0,2258.0,3.403596404,High,24.135725021362305,-0.247425745,0.7712516257878544,0.3358836804409204,High,9597277.988,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,New York City,New York,2022-04-11,0001437107,1923,0001437107-24-000017,2024-02-23,2023,10-K,41321.0,-3126.0,76285.0,45226.0,7477.0,1.686750984,Moderate,11.380000114440918,0.1928721341661823,1.2287838215333973,0.5436019986703968,High,20960735.6,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
WDAY,"Workday, Inc.",Information Technology,Application Software,Pleasanton,California,2024-12-23,0001327811,2005,0001327811-24-000044,2024-03-08,2023,10-K,6216.0,-367.0,7900.67,5585.0,1657.0,1.414623098,Moderate,276.0599975585937,0.6301150729799878,1.4335627200853067,0.3175490432121,High,1919336.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
